25.037583424961472,121.51973783969879
25.03765632982488,121.51959300041199
25.037714653684432,121.51948034763336
25.037768117197967,121.51935696601868
25.037821580688224,121.51926040649414
25.03787018384094,121.51914775371552
25.037928507598814,121.51902437210083
25.0379916916385,121.5189117193222
25.03804029472384,121.51879370212555
25.0380986184008,121.51867032051086
25.038166662655534,121.5185683965683
25.038210405370794,121.5184611082077
25.038429118713076,121.51803195476532
25.03837079519326,121.51814997196198
25.038317331942412,121.51825189590454
25.038263868668256,121.51836454868317
25.037515380383184,121.51986122131348
25.0374619167595,121.51997923851013
25.037398732446896,121.52010798454285
25.037335548101723,121.52021527290344
25.037272363724032,121.5203332901001
25.03721403965421,121.52045667171478
25.03717029658362,121.52056396007538
25.03711197246525,121.5206927061081
25.037034206930954,121.52082681655884
25.036980743097505,121.52096629142761
25.036912698184903,121.5210896730423
25.03685437394407,121.52123987674713
25.0367911893185,121.52138471603394
25.036708563220593,121.52152955532074
25.036640518157004,121.52165293693542
25.036582193786735,121.52177631855011
25.036504427916572,121.52192652225494
25.036436382739755,121.52206063270569
25.036387779018888,121.52217328548431
25.03631973377737,121.522296667099
25.036251688498087,121.52243614196777
25.036198224323577,121.52255952358246
25.036135039360055,121.52267754077911
25.03607185436399,121.52281701564789
25.035989227781542,121.52297794818878
25.035935763492663,121.52307987213135
25.035877438787317,121.52321398258209
25.035809393262674,121.52335345745087
25.035746208098875,121.52346611022949
25.03569760410456,121.52358949184418
25.035619837673625,121.52372360229492
25.035556652412176,121.5238630771637
25.035488606709624,121.5240079164505
25.035430281791665,121.52415812015533
25.03537681725918,121.52427077293396
25.035303911040955,121.5244048833847
25.035240725616784,121.52454435825348
25.035172679738974,121.52468919754028
25.035133796363297,121.52479648590088
25.03508033170158,121.52490377426147
25.035012285734815,121.52504324913025
25.034958821020147,121.52517199516296
25.03488591455351,121.52534365653992
25.034822728914055,121.52547240257263
25.034769264116793,121.52558505535126
25.03470607841724,121.52572453022003
25.034652613569115,121.5258264541626
25.03459428825369,121.52596056461334
25.034540823356863,121.52608394622803
25.034487358436735,121.5261858701706
25.034424172591994,121.52629315853119
25.03436584716797,121.52641117572784
25.03428807989279,121.52655065059662
25.034224893945407,121.52669548988342
25.034176289348334,121.52681887149811
25.03411796380645,121.52694761753082
25.03406449870205,121.52707636356354
25.034001312639507,121.52721047401428
